id,userName,userImage,score,date,score,scoreText,url,text,replyDate,replyText,version,thumbsUp
"e6289c29-f862-4a2b-a1a1-f66e44f66f33","LLMG","https://play-lh.googleusercontent.com/a/AGNmyxaCmCepl-8TIr1ux9oEOabC0QB0v_keDPyIEKYQ=mo",5,"2023-05-05T03:24:26.563Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=e6289c29-f862-4a2b-a1a1-f66e44f66f33","Pretty fun","N/A","N/A","1.1.1",0
"0c2dd2ae-a2f3-434b-b319-a060684555c6","mishayla irons (shayla)","https://play-lh.googleusercontent.com/a-/ACB-R5QPCtkYr6jsFZTtx1fPnRU8OK5lM6dvBMkEAVDS8UM",5,"2023-05-05T03:23:34.785Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=0c2dd2ae-a2f3-434b-b319-a060684555c6","Very addicting and fun!!!!!","N/A","N/A","1.1.1",0
"1a98cbc3-d507-456d-a4fc-e1519721ec89","Dominique Brondo","https://play-lh.googleusercontent.com/a/AGNmyxb4aD5cw61Nd5Y6G3gDAhxUwVD4z6AxiQoQu50M=mo",5,"2023-05-05T03:21:39.176Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=1a98cbc3-d507-456d-a4fc-e1519721ec89","Love this game","N/A","N/A","1.1.1",0
"fa2fac9d-84dc-40fc-94d2-16e8b9f59dfb","Felisa Ragland","https://play-lh.googleusercontent.com/a-/ACB-R5SSPbLwVWc_0ydXveIg3kPWFRfm7bhoYLtYMWk2KQ",5,"2023-05-05T03:21:14.486Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=fa2fac9d-84dc-40fc-94d2-16e8b9f59dfb","This is a fun game.","N/A","N/A","1.1.1",0
"613021e7-2c2b-4266-adfc-14a8e9f73c58","Zak Ah-Ta","https://play-lh.googleusercontent.com/a/AGNmyxaimTx9i9GmH3sEBYRTg4jd5g7SdUduxRBNOWLa=mo",5,"2023-05-05T03:16:35.386Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=613021e7-2c2b-4266-adfc-14a8e9f73c58","Great game","N/A","N/A","1.1.1",0
"fe4de45f-8bf6-4774-8c9f-38b87065ab78","Jessica Bassett","https://play-lh.googleusercontent.com/a-/ACB-R5RGmP5mMcR2gqJ0Yy0WtByNqPz4L2NNbivKzR5B",5,"2023-05-05T03:16:10.849Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=fe4de45f-8bf6-4774-8c9f-38b87065ab78","Love this game it has a neat twist to it unlike traditional monopoly","N/A","N/A","1.1.1",0
"a0516dc0-fb7d-4b45-b9e6-cc1a4e446d17","Sun Flower","https://play-lh.googleusercontent.com/a/AGNmyxY3yzyT9StYp096NhN35Srt86tiNJeO6xRHnQU6=mo",5,"2023-05-05T03:11:48.400Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=a0516dc0-fb7d-4b45-b9e6-cc1a4e446d17","Best game ever","N/A","N/A",,0
"95a99e32-b978-4d50-a067-6341dcc112a1","Liz","https://play-lh.googleusercontent.com/a-/ACB-R5TCeT4-VbODe2SInxNRb15_1mYVYLtya0pg8i1T",5,"2023-05-05T03:09:30.695Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=95a99e32-b978-4d50-a067-6341dcc112a1","I loved this game since I was a kid. My friend showed this to me and I been playing ever sice... the only disappointment is the rolls go so fast I wish it had a way to get links to get more rolls.","N/A","N/A","1.1.1",0
"f82b3a22-1baf-4ff9-bd18-58cfa97c2341","Bruce Bragg Jr","https://play-lh.googleusercontent.com/a-/ACB-R5QHqMW4Bmj06lKG26eR0XhHD5MwTdNDDnDHesH9EQ",5,"2023-05-05T03:08:36.728Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=f82b3a22-1baf-4ff9-bd18-58cfa97c2341","It's an awesome game and I love it! My friends are all playing and it is a quick, fun way to play with those not around all the time.","N/A","N/A","1.1.1",0
"e5d22153-2220-4833-a880-bcb94f77cfd1","Aaron Stewart","https://play-lh.googleusercontent.com/a-/ACB-R5R8PyFvcj8CaPo3DxYcVNR2HdESD9UuNeurSqi0",5,"2023-05-05T03:07:58.785Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=e5d22153-2220-4833-a880-bcb94f77cfd1","Great","N/A","N/A","1.1.1",0
"2ab92fd7-f20a-4d67-9289-bd0fe8243718","Marie De Wet","https://play-lh.googleusercontent.com/a/AGNmyxZ5iJvNU1_aDrW0HKSkm9L0ztdvJfQ-jmzsr9Ob=mo",5,"2023-05-05T03:04:03.791Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=2ab92fd7-f20a-4d67-9289-bd0fe8243718","Great game","N/A","N/A","1.1.1",0
"feba1610-cafb-4a5d-b19a-797d9b8cf53f","Manj Singh","https://play-lh.googleusercontent.com/a-/ACB-R5QYiHgslKY7L-atspKLPCAR8BJs33dFcG3OA8pA4w",5,"2023-05-05T02:54:06.500Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=feba1610-cafb-4a5d-b19a-797d9b8cf53f","A*","N/A","N/A","1.1.1",0
"85aaf847-4b7c-4493-a42b-0ad9127cc18d","Nonevisblex","https://play-lh.googleusercontent.com/a-/ACB-R5SLg-9GR1mt_Z3HyTNQv0OoIsvXR_ePmS_veOl1-A",5,"2023-05-05T02:50:19.891Z",5,"5","https://play.google.com/store/apps/details?id=com.scopely.monopolygo&reviewId=85aaf847-4b7c-4493-a42b-0ad9127cc18d","Fun","N/A","N/A",,0
